Username,Position,Player Name,Team
KISSOFDEATH6556,RB,James Cook,BUF
KISSOFDEATH6556,RB,Saquon Barkley,PHI
KISSOFDEATH6556,W/T,Joshua Palmer,LAC
KISSOFDEATH6556,W/T,Olamide Zaccheaus,WAS
KISSOFDEATH6556,W/T,Keon Coleman,BUF
KISSOFDEATH6556,W/T,Terry McLaurin,WAS
KISSOFDEATH6556,W/T,Xavier Worthy,KC
RYNPTTS,QB,Jayden Daniels,WAS
RYNPTTS,QB,Patrick Mahomes,KC
RYNPTTS,RB,Kareem Hunt,KC
RYNPTTS,RB,Josh Jacobs,GB
RYNPTTS,RB,Saquon Barkley,PHI
RYNPTTS,W/T,Romeo Doubs,GB
RYNPTTS,W/T,Terry McLaurin,WAS
RYNPTTS,W/T,Hollywood Brown,KC
RYNPTTS,W/T,Puka Nacua,LAR
RYNPTTS,W/T,Xavier Worthy,KC
