Username,Position,Player Name,Team
PLANETPERF,W/T,DeVonta Smith,PHI
PLANETPERF,W/T,Xavier Worthy,KC
PLANETPERF,W/T,Travis Kelce,KC
PLANETPERF,W/T,A.J. Brown,PHI
BOTOWN,QB,Jayden Daniels,WAS
BOTOWN,QB,Jalen Hurts,PHI
BOTOWN,RB,Justice Hill,BAL
BOTOWN,RB,James Cook,BUF
BOTOWN,RB,Saquon Barkley,PHI
BOTOWN,W/T,Rashod Bateman,BAL
BOTOWN,W/T,Keon Coleman,BUF
BOTOWN,W/T,Mark Andrews,BAL
BOTOWN,W/T,Khalil Shakir,BUF
BOTOWN,W/T,A.J. Brown,PHI
BOBBYRAYBANDZ,QB,Jayden Daniels,WAS
BOBBYRAYBANDZ,RB,Austin Ekeler,WAS
BOBBYRAYBANDZ,RB,Isiah Pacheco,KC
BOBBYRAYBANDZ,RB,Jahmyr Gibbs,DET
BOBBYRAYBANDZ,W/T,Olamide Zaccheaus,WAS
BOBBYRAYBANDZ,W/T,Terry McLaurin,WAS
BOBBYRAYBANDZ,W/T,Hollywood Brown,KC
BOBBYRAYBANDZ,W/T,Xavier Worthy,KC
BOBBYRAYBANDZ,W/T,Sam LaPorta,DET
BOBBYRAYBANDZ,W/T,Jameson Williams,DET
AIRBORNE3504,QB,Patrick Mahomes,KC
AIRBORNE3504,QB,Josh Allen,BUF
AIRBORNE3504,RB,Kareem Hunt,KC
AIRBORNE3504,RB,Isiah Pacheco,KC
AIRBORNE3504,RB,Saquon Barkley,PHI
AIRBORNE3504,W/T,Hollywood Brown,KC
AIRBORNE3504,W/T,Terry McLaurin,WAS
AIRBORNE3504,W/T,Khalil Shakir,BUF
AIRBORNE3504,W/T,Dallas Goedert,PHI
AIRBORNE3504,W/T,DeVonta Smith,PHI
LENNYKARL1,QB,Jayden Daniels,WAS
LENNYKARL1,QB,Josh Allen,BUF
LENNYKARL1,RB,Kyren Williams,LAR
LENNYKARL1,RB,James Cook,BUF
LENNYKARL1,RB,Saquon Barkley,PHI
LENNYKARL1,W/T,Zach Ertz,WAS
LENNYKARL1,W/T,Keon Coleman,BUF
LENNYKARL1,W/T,Terry McLaurin,WAS
