Username,Position,Player Name,Team
RICKRASSIDY37,W/T,Ladd McConkey,LAC
RICKRASSIDY37,W/T,Noah Gray,KC
RICKRASSIDY37,W/T,Puka Nacua,LAR
RICKRASSIDY37,W/T,Travis Kelce,KC
RICKRASSIDY37,W/T,A.J. Brown,PHI
NICKLACY,QB,Jayden Daniels,WAS
NICKLACY,QB,Patrick Mahomes,KC
NICKLACY,RB,Jaylen Warren,PIT
NICKLACY,RB,Brian Robinson Jr.,WAS
NICKLACY,RB,Kareem Hunt,KC
NICKLACY,RB,Saquon Barkley,PHI
NICKLACY,W/T,Dallas Goedert,PHI
NICKLACY,W/T,Terry McLaurin,WAS
NICKLACY,W/T,Xavier Worthy,KC
NICKLACY,W/T,Travis Kelce,KC
CROSSCOUNTRYCG,QB,Jayden Daniels,WAS
CROSSCOUNTRYCG,QB,C.J. Stroud,HOU
CROSSCOUNTRYCG,RB,Brian Robinson Jr.,WAS
CROSSCOUNTRYCG,RB,Joe Mixon,HOU
CROSSCOUNTRYCG,RB,Saquon Barkley,PHI
CROSSCOUNTRYCG,W/T,Zach Ertz,WAS
CROSSCOUNTRYCG,W/T,Tank Dell,HOU
CROSSCOUNTRYCG,W/T,Terry McLaurin,WAS
CROSSCOUNTRYCG,W/T,Nico Collins,HOU
CROSSCOUNTRYCG,W/T,A.J. Brown,PHI
DAPRODIGY1993,QB,Jayden Daniels,WAS
DAPRODIGY1993,RB,Brian Robinson Jr.,WAS
DAPRODIGY1993,RB,Najee Harris,PIT
DAPRODIGY1993,RB,Joe Mixon,HOU
DAPRODIGY1993,RB,James Cook,BUF
DAPRODIGY1993,RB,Saquon Barkley,PHI
DAPRODIGY1993,W/T,Zach Ertz,WAS
DAPRODIGY1993,W/T,Terry McLaurin,WAS
DAPRODIGY1993,W/T,Dallas Goedert,PHI
DAPRODIGY1993,W/T,DeVonta Smith,PHI
WESBOOKS,QB,Justin Herbert,LAC
WESBOOKS,QB,Jayden Daniels,WAS
WESBOOKS,RB,Jaylen Warren,PIT
WESBOOKS,RB,Joe Mixon,HOU
WESBOOKS,RB,Saquon Barkley,PHI
WESBOOKS,W/T,Terry McLaurin,WAS
WESBOOKS,W/T,Ladd McConkey,LAC
WESBOOKS,W/T,Khalil Shakir,BUF
WESBOOKS,W/T,Jameson Williams,DET
WESBOOKS,W/T,A.J. Brown,PHI
MIKED222,QB,Jayden Daniels,WAS
MIKED222,QB,Jordan Love,GB
MIKED222,RB,Kareem Hunt,KC
MIKED222,RB,David Montgomery,DET
MIKED222,RB,Saquon Barkley,PHI
MIKED222,W/T,Tucker Kraft,GB
MIKED222,W/T,Terry McLaurin,WAS
MIKED222,W/T,Nico Collins,HOU
MIKED222,W/T,Justin Jefferson,MIN
MIKED222,W/T,Travis Kelce,KC
WIEGREFFE20,QB,Jayden Daniels,WAS
WIEGREFFE20,QB,Patrick Mahomes,KC
WIEGREFFE20,RB,Isiah Pacheco,KC
WIEGREFFE20,RB,Saquon Barkley,PHI
WIEGREFFE20,W/T,Ladd McConkey,LAC
WIEGREFFE20,W/T,Terry McLaurin,WAS
